a, 29.9751, -92.1265
2, 34.1787, -82.3774
3, 35.1345, -79.4314
4, 39.5146, -76.1731
5, 45.4647, -98.4678
6, 46.9768, -123.8083
7, 32.4543, -99.7384
8, 38.9229, -97.2247
9, 36.7089, -81.9711
